1	142	12759
1	143	13299
1	145	14003
1	146	13124
1	147	14910
1	149	5896
1	151	6441
1	153	6956
1	155	7470
1	156	10185
1	158	9611
1	159	8225
1	160	9410
1	162	8864
1	163	8932
1	164	8878
1	165	9074
1	166	8926
1	167	10352
1	168	10981
1	169	11295
1	170	9976
1	171	10435
1	172	10479
1	173	10796
1	174	11105
1	176	10496
1	177	9750
1	178	10080
1	179	9853
1	180	9794
1	181	9822
1	182	10544
1	183	11564
1	184	9728
1	185	11992
1	186	10568
1	187	10388
1	188	10568
1	189	10382
1	190	11401
1	191	11823
1	192	10733
1	193	12272
1	195	13128
1	196	13789
1	198	11729
1	197	13779
1	199	13500
1	200	13735
1	201	13063
1	202	13764
1	203	12630
1	204	13764
1	205	14623
1	206	14850
1	207	14371
1	208	13192
1	209	15629
1	210	15436
1	211	16084
1	212	14256
1	213	14456
1	214	13347
1	215	12638
2	0	1623
2	1	2343
2	3	655
2	5	727
2	6	891
2	7	700
2	8	2163
2	9	2123
2	11	1470
2	10	2443
2	13	1853
2	14	1632
2	15	1801
2	16	1728
2	17	1804
2	18	1735
2	20	2185
2	21	1843
2	22	2704
2	23	3020
2	24	2705
2	25	4032
2	26	5344
2	27	4562
2	28	5829
2	29	6392
2	30	6735
2	31	6812
2	32	6983
2	33	6529
2	34	7289
2	35	7289
2	36	7424
2	37	7180
2	38	7593
2	39	6842
2	40	6402
2	43	7868
2	44	7488
2	45	7868
2	52	8367
2	53	8191
2	54	8191
2	55	8427
2	56	7997
2	57	7997
2	58	8250
2	59	8155
2	65	8505
2	66	8719
2	73	8644
2	68	8619
2	69	8808
2	70	8271
2	73	8644
2	74	8535
2	76	8128
2	77	9157
2	78	10075
2	79	8943
2	80	9099
2	81	9060
2	82	9189
2	84	8291
2	86	8385
2	88	8551
2	89	9052
2	90	8726
2	91	10577
2	92	10596
2	93	10923
2	94	8260
2	95	7931
2	96	7522
2	97	7722
2	98	5887
2	99	5473
2	100	6506
2	101	9505
2	102	6326
2	103	7242
2	104	6202
2	105	8579
2	106	6212
2	107	8228
2	108	7768
2	109	6794
2	110	7901
2	111	7214
2	112	6871
2	113	8371
2	114	8429
2	115	9607
2	116	8647
2	117	9544
2	118	10289
2	119	9556
2	120	10320
2	121	10320
2	122	11868
2	123	12354
2	124	12842
2	125	12832
2	126	11692
2	127	11687
2	128	13040
2	129	12287
2	130	12019
2	131	11688
2	132	10285
2	133	12905
2	134	12126
2	135	12452
2	136	12566
2	137	12473
2	138	12473
2	139	12402
2	140	11288
2	141	12489
2	142	12213
2	143	12776
2	145	14162
2	146	13462
2	147	15232
2	149	6697
2	151	7502
2	153	8120
2	155	8554
2	156	11122
2	158	11401
2	159	9806
2	160	11039
2	162	10192
2	163	10424
2	164	10357
2	165	10513
2	166	10367
2	167	11835
2	168	12183
2	169	12436
2	170	11589
2	171	12052
2	172	12084
2	173	12439
2	174	12813
2	176	12551
2	177	11679
2	178	12168
2	179	12039
2	180	11915
2	181	12038
2	182	12847
2	183	13857
2	184	12068
2	185	14209
2	186	12776
2	187	12616
2	188	12776
2	189	12408
2	190	13526
2	191	14098
2	192	12834
2	193	14545
2	195	15441
2	196	15733
2	198	13957
2	197	15469
2	199	15836
2	200	16077
2	201	15405
2	202	16100
2	203	14970
2	204	16101
2	205	16962
2	206	17193
2	207	16606
2	208	15362
2	209	17956
2	210	17123
2	211	15519
2	212	15115
2	213	13302
2	214	13902
2	215	12337
3	0	1813
3	1	2536
3	2	655
3	5	1152
3	6	1381
3	7	810
3	8	2624
3	9	2646
3	11	876
3	10	1788
3	13	1276
3	14	1130
3	15	1262
3	16	1293
3	17	1476
3	18	1603
3	20	2235
3	21	2185
3	22	3154
3	23	3486
3	24	2604
3	25	3953
3	26	5680
3	27	4628
3	28	5989
3	29	6368
3	30	6837
3	31	6937
3	32	7510
3	33	7043
3	34	7805
3	35	7819
3	36	7955
3	37	7726
3	38	8147
3	39	7440
3	40	7014
3	43	8374
3	44	8016
3	45	8374
3	52	8861
3	53	8721
3	54	8721
3	55	8958
3	56	8516
3	57	8516
3	58	8778
3	59	8731
3	65	9103
3	66	9284
3	73	9190
3	68	9178
3	69	9364
3	70	8820
3	73	9190
3	74	9091
3	76	8674
3	77	9730
3	78	10641
3	79	9496
3	80	9611
3	81	9595
3	82	9622
3	84	8725
3	86	8843
3	88	9021
3	89	9539
3	90	9199
3	91	11083
3	92	11101
3	93	11409
3	94	8686
3	95	8376
3	96	7975
3	97	8207
3	98	6286
3	99	6121
3	100	7150
3	101	10152
3	102	6973
3	103	7894
3	104	6851
3	105	9228
3	106	6867
3	107	8883
3	108	8410
3	109	7435
3	110	8555
3	111	7850
3	112	7510
3	113	9016
3	114	9076
3	115	10257
3	116	9296
3	117	10187
3	118	10943
3	119	10211
3	120	10960
3	121	10960
3	122	12524
3	123	13009
3	124	13495
3	125	13485
3	126	12345
3	127	12341
3	128	13691
3	129	12920
3	130	12664
3	131	12318
3	132	10912
3	133	13481
3	134	12750
3	135	13071
3	136	13201
3	137	13049
3	138	13049
3	139	12950
3	140	11862
3	141	13039
3	142	12792
3	143	13350
3	145	14796
3	146	14111
3	147	15868
3	149	7328
3	151	8114
3	153	8723
3	155	9170
3	156	11762
3	158	11907
3	159	10353
3	160	11584
3	162	10786
3	163	10993
3	164	10927
3	165	11092
3	166	10944
3	167	12414
3	168	12804
3	169	13065
3	170	12141
3	171	12606
3	172	12640
3	173	12989
3	174	13350
3	176	12966
3	177	12142
3	178	12564
3	179	12376
3	180	12293
3	181	12353
3	182	12816
3	183	14092
3	184	12138
3	185	14058
3	186	12638
3	187	12499
3	188	12638
3	189	12154
3	190	13906
3	191	14356
3	192	13226
3	193	14805
3	195	15638
3	196	16217
3	198	14264
3	197	16033
3	199	15962
3	200	16119
3	201	15495
3	202	16106
3	203	15015
3	204	16109
3	205	17061
3	206	17232
3	207	16417
3	208	15149
3	209	17861
3	210	16616
3	211	14889
3	212	14502
3	213	12707
3	214	13273
3	215	11682
5	0	2286
5	1	2979
5	2	727
5	3	1152
5	6	246
5	7	480
5	8	1478
5	9	1497
5	11	1679
5	10	2817
5	13	1983
5	14	1674
5	15	1873
5	16	1664
5	17	1596
5	18	1323
5	20	1568
5	21	1116
5	22	2014
5	23	2342
5	24	2177
5	25	3448
5	26	4621
5	27	3887
5	28	5116
5	29	5750
5	30	6037
5	31	6107
5	32	7185
5	33	6759
5	34	7507
5	35	7480
5	36	7613
5	37	7343
5	38	7735
5	39	6888
5	40	6414
5	43	8097
5	44	7682
5	45	8097
5	52	8610
5	53	8375
5	54	8375
5	55	8606
5	56	8202
5	57	8202
5	58	8436
5	59	8244
5	65	8532
5	66	8827
5	73	8790
5	68	8742
5	69	8932
5	70	8418
5	73	8790
5	74	8664
5	76	8283
5	77	9242
5	78	10166
5	79	9075
5	80	9306
5	81	9224
5	82	9511
5	84	8621
5	86	8681
5	88	8827
5	89	9298
5	90	8997
5	91	10778
5	92	10799
5	93	11155
5	94	8601
5	95	8250
5	96	7834
5	97	7986
5	98	6287
5	99	5121
5	100	6121
5	101	9123
5	102	5961
5	103	6899
5	104	5847
5	105	8210
5	106	5916
5	107	7935
5	108	7367
5	109	6393
5	110	7582
5	111	6790
5	112	6460
5	113	7981
5	114	8054
5	115	9243
5	116	8281
5	117	9141
5	118	9963
5	119	9301
5	120	9900
5	121	9900
5	122	11560
5	123	12053
5	124	12495
5	125	12484
5	126	11337
5	127	11356
5	128	12820
5	129	12166
5	130	11843
5	131	11587
5	132	9819
5	133	12336
5	134	11647
5	135	11960
5	136	12122
5	137	11904
5	138	11904
5	139	11799
5	140	10718
5	141	11888
5	142	11648
5	143	12205
5	145	13706
5	146	13074
5	147	14778
5	149	6639
5	151	7503
5	153	8138
5	155	8533
5	156	10984
5	158	11595
5	159	9941
5	160	11167
5	162	10217
5	163	10509
5	164	10437
5	165	10574
5	166	10432
5	167	11883
5	168	12110
5	169	12335
5	170	11698
5	171	12152
5	172	12178
5	173	12541
5	174	12936
5	176	12866
5	177	11937
5	178	12510
5	179	12450
5	180	12281
5	181	12471
5	182	13520
5	183	14348
5	184	12694
5	185	14919
5	186	13486
5	187	13321
5	188	13486
5	189	13135
5	190	13870
5	191	14565
5	192	13174
5	193	15003
5	195	15941
5	196	15895
5	198	14378
5	197	15496
5	199	16388
5	200	16684
5	201	15991
5	202	16730
5	203	15590
5	204	16730
5	205	17505
5	206	17774
5	207	17316
5	208	16083
5	209	18596
5	210	17768
5	211	15545
5	212	15602
5	213	13243
5	214	14346
5	215	12585
6	0	2358
6	1	3027
6	2	891
6	3	1381
6	5	246
6	7	723
6	8	1275
6	9	1266
6	11	1924
6	10	3063
6	13	2223
6	14	1909
6	15	2109
6	16	1885
6	17	1793
6	18	1471
6	20	1602
6	21	993
6	22	1815
6	23	2135
6	24	2252
6	25	3477
6	26	4461
6	27	3846
6	28	5025
6	29	5729
6	30	5963
6	31	6024
6	32	7036
6	33	6620
6	34	7362
6	35	7328
6	36	7460
6	37	7183
6	38	7569
6	39	6700
6	40	6221
6	43	7953
6	44	7530
6	45	7953
6	52	8469
6	53	8218
6	54	8218
6	55	8447
6	56	8051
6	57	8051
6	58	8279
6	59	8063
6	65	8338
6	66	8650
6	73	8623
6	68	8569
6	69	8759
6	70	8251
6	73	8623
6	74	8492
6	76	8119
6	77	9058
6	78	9982
6	79	8903
6	80	9154
6	81	9060
6	82	9393
6	84	8508
6	86	8557
6	88	8696
6	89	9157
6	90	8864
6	91	10621
6	92	10643
6	93	11005
6	94	8491
6	95	8134
6	96	7716
6	97	7853
6	98	6206
6	99	4877
6	100	5875
6	101	8877
6	102	5716
6	103	6655
6	104	5603
6	105	7965
6	106	5676
6	107	7694
6	108	7121
6	109	6147
6	110	7339
6	111	6544
6	112	6214
6	113	7735
6	114	7808
6	115	8997
6	116	8035
6	117	8894
6	118	9719
6	119	9063
6	120	9653
6	121	9653
6	122	11316
6	123	11810
6	124	12249
6	125	12238
6	126	11091
6	127	11111
6	128	12582
6	129	11940
6	130	11611
6	131	11365
6	132	9574
6	133	12101
6	134	11402
6	135	11717
6	136	11876
6	137	11669
6	138	11669
6	139	11570
6	140	10482
6	141	11659
6	142	11412
6	143	11970
6	145	13461
6	146	12828
6	147	14533
6	149	6431
6	151	7305
6	153	7942
6	155	8328
6	156	10757
6	158	11434
6	159	9768
6	160	10991
6	162	10019
6	163	10323
6	164	10251
6	165	10383
6	166	10242
6	167	11686
6	168	11892
6	169	12112
6	170	11515
6	171	11967
6	172	11991
6	173	12355
6	174	12755
6	176	12737
6	177	11793
6	178	12391
6	179	12356
6	180	12171
6	181	12386
6	182	13568
6	183	14282
6	184	12707
6	185	15006
6	186	13576
6	187	13404
6	188	13576
6	189	13269
6	190	13749
6	191	14487
6	192	13053
6	193	14920
6	195	15872
6	196	15713
6	198	14282
6	197	15288
6	199	16342
6	200	16668
6	201	15966
6	202	16730
6	203	15590
6	204	16729
6	205	17444
6	206	17730
6	207	17396
6	208	16188
6	209	18575
6	210	17991
6	211	15740
6	212	15848
6	213	13427
6	214	14593
6	215	12822
7	0	2315
7	1	3039
7	2	700
7	3	810
7	5	480
7	6	723
7	8	1856
7	9	1927
7	11	1202
7	10	2354
7	13	1503
7	14	1199
7	15	1396
7	16	1207
7	17	1189
7	18	1041
7	20	1510
7	21	1379
7	22	2373
7	23	2710
7	24	2005
7	25	3336
7	26	4870
7	27	3905
7	28	5221
7	29	5711
7	30	6099
7	31	6187
7	32	7555
7	33	7116
7	34	7871
7	35	7855
7	36	7989
7	37	7729
7	38	8130
7	39	7314
7	40	6849
7	43	8456
7	44	8056
7	45	8456
7	52	8964
7	53	8755
7	54	8755
7	55	8988
7	56	8572
7	57	8572
7	58	8814
7	59	8659
7	65	8966
7	66	9236
7	73	9185
7	68	9146
7	69	9336
7	70	8812
7	73	9185
7	74	9065
7	76	8674
7	77	9659
7	78	10583
7	79	9476
7	80	9677
7	81	9613
7	82	9825
7	84	8930
7	86	9009
7	88	9165
7	89	9651
7	90	9338
7	91	11154
7	92	11174
7	93	11518
7	94	8904
7	95	8565
7	96	8151
7	97	8329
7	98	6551
7	99	5600
7	100	6597
7	101	9598
7	102	6439
7	103	7378
7	104	6327
7	105	8687
7	106	6397
7	107	8415
7	108	7841
7	109	6867
7	110	8062
7	111	7261
7	112	6933
7	113	8456
7	114	8530
7	115	9719
7	116	8758
7	117	9613
7	118	10442
7	119	9781
7	120	10368
7	121	10368
7	122	12039
7	123	12533
7	124	12972
7	125	12960
7	126	11813
7	127	11834
7	128	13299
7	129	12635
7	130	12319
7	131	12053
7	132	10278
7	133	12752
7	134	12100
7	135	12409
7	136	12583
7	137	12321
7	138	12321
7	139	12195
7	140	11136
7	141	12285
7	142	12067
7	143	12619
7	145	14162
7	146	13545
7	147	15231
7	149	7092
7	151	7943
7	153	8574
7	155	8980
7	156	11455
7	158	11975
7	159	10342
7	160	11573
7	162	10654
7	163	10928
7	164	10858
7	165	11001
7	166	10857
7	167	12316
7	168	12572
7	169	12802
7	170	12111
7	171	12569
7	172	12597
7	173	12958
7	174	13347
7	176	13189
7	177	12288
7	178	12817
7	179	12713
7	180	12573
7	181	12719
7	182	13511
7	183	14552
7	184	12758
7	185	14822
7	186	13393
7	187	13244
7	188	13393
7	189	12951
7	190	14178
7	191	14789
7	192	13484
7	193	15234
7	195	16138
7	196	16298
7	198	14637
7	197	15942
7	199	16536
7	200	16767
7	201	16102
7	202	16783
7	203	15659
7	204	16784
7	205	17661
7	206	17886
7	207	17202
7	208	15938
7	209	18615
7	210	17364
7	211	15104
7	212	15140
7	213	12821
7	214	13878
7	215	12106
8	0	3494
8	1	4087
8	2	2163
8	3	2624
8	5	1478
8	6	1275
8	7	1856
8	9	340
8	11	2988
8	10	4167
8	13	3191
8	14	2847
8	15	3041
8	16	2727
8	17	2497
8	18	1997
8	20	1562
8	21	623
8	22	541
8	23	863
8	24	2234
8	25	3057
8	26	3233
8	27	3058
8	28	3991
8	29	4958
8	30	4976
8	31	5003
8	32	7109
8	33	6764
8	34	7449
8	35	7369
8	36	7490
8	37	7179
8	38	7511
8	39	6509
8	40	5994
8	43	8034
8	44	7567
8	45	8034
8	52	8557
8	53	8208
8	54	8208
8	55	8419
8	56	8085
8	57	8085
8	58	8270
8	59	7888
8	65	8046
8	66	8488
8	73	8530
8	68	8436
8	69	8622
8	70	8173
8	73	8530
8	74	8372
8	76	8060
8	77	8840
8	78	9742
8	79	8772
8	80	9149
8	81	8982
8	82	9595
8	84	8758
8	86	8741
8	88	8838
8	89	9224
8	90	8989
8	91	10552
8	92	10577
8	93	10976
8	94	8764
8	95	8377
8	96	7962
8	97	8005
8	98	6684
8	99	4075
8	100	4979
8	101	7922
8	102	4859
8	103	5803
8	104	4767
8	105	7044
8	106	4936
8	107	6893
8	108	6170
8	109	5217
8	110	6508
8	111	5570
8	112	5266
8	113	6789
8	114	6881
8	115	8064
8	116	7117
8	117	7909
8	118	8828
8	119	8289
8	120	8634
8	121	8634
8	122	10419
8	123	10914
8	124	11286
8	125	11274
8	126	10136
8	127	10188
8	128	11776
8	129	11293
8	130	10893
8	131	10765
8	132	8498
8	133	10898
8	134	10293
8	135	10592
8	136	10802
8	137	10468
8	138	10468
8	139	10340
8	140	9285
8	141	10430
8	142	10216
8	143	10766
8	145	12357
8	146	11806
8	147	13416
8	149	6069
8	151	7008
8	153	7650
8	155	7953
8	156	10117
8	158	11320
8	159	9611
8	160	10778
8	162	9664
8	163	10058
8	164	9982
8	165	10076
8	166	9947
8	167	11312
8	168	11320
8	169	11489
8	170	11250
8	171	11670
8	172	11682
8	173	12046
8	174	12466
8	176	12796
8	177	11784
8	178	12518
8	179	12626
8	180	12357
8	181	12703
8	182	14467
8	183	14639
8	184	13480
8	185	16026
8	186	14627
8	187	14434
8	188	14627
8	189	14454
8	190	13817
8	191	14774
8	192	13147
8	193	15160
8	195	16135
8	196	15320
8	198	14479
8	197	14720
8	199	16689
8	200	17145
8	201	16452
8	202	17278
8	203	16215
8	204	17271
8	205	17584
8	206	17910
8	207	18260
8	208	17242
8	209	18604
8	210	19209
8	211	15901
8	212	16860
8	213	13590
8	214	15573
8	215	13534
9	0	3330
9	1	3885
9	2	2123
9	3	2646
9	5	1497
9	6	1266
9	7	1927
9	8	340
9	11	3105
9	10	4275
9	13	3342
9	14	3002
9	15	3201
9	16	2906
9	17	2703
9	18	2225
9	20	1862
9	21	883
9	22	696
9	23	944
9	24	2548
9	25	3397
9	26	3400
9	27	3377
9	28	4253
9	29	5270
9	30	5246
9	31	5263
9	32	6770
9	33	6424
9	34	7110
9	35	7030
9	36	7152
9	37	6841
9	38	7175
9	39	6180
9	40	5666
9	43	7695
9	44	7228
9	45	7695
9	52	8218
9	53	7871
9	54	7871
9	55	8083
9	56	7747
9	57	7747
9	58	7933
9	59	7560
9	65	7729
9	66	8160
9	73	8197
9	68	8106
9	69	8292
9	70	7839
9	73	8197
9	74	8041
9	76	7725
9	77	8516
9	78	9422
9	79	8443
9	80	8813
9	81	8649
9	82	9255
9	84	8419
9	86	8401
9	88	8498
9	89	8886
9	90	8650
9	91	10220
9	92	10245
9	93	10643
9	94	8425
9	95	8038
9	96	7623
9	97	7665
9	98	6358
9	99	3830
9	100	4766
9	101	7737
9	102	4634
9	103	5580
9	104	4535
9	105	6845
9	106	4680
9	107	6659
9	108	5979
9	109	5016
9	110	6281
9	111	5386
9	112	5071
9	113	6598
9	114	6684
9	115	7872
9	116	6918
9	117	7734
9	118	8624
9	119	8052
9	120	8474
9	121	8474
9	122	10220
9	123	10716
9	124	11111
9	125	11098
9	126	9956
9	127	9997
9	128	11555
9	129	11035
9	130	10649
9	131	10497
9	132	8362
9	133	10839
9	134	10176
9	135	10483
9	136	10668
9	137	10407
9	138	10407
9	139	10304
9	140	9221
9	141	10393
9	142	10151
9	143	10707
9	145	12240
9	146	11653
9	147	13307
9	149	5754
9	151	6689
9	153	7331
9	155	7644
9	156	9854
9	158	10993
9	159	9284
9	160	10457
9	162	9356
9	163	9741
9	164	9665
9	165	9764
9	166	9633
9	167	11010
9	168	11048
9	169	11226
9	170	10935
9	171	11359
9	172	11373
9	173	11738
9	174	12156
9	176	12461
9	177	11450
9	178	12180
9	179	12286
9	180	12017
9	181	12363
9	182	14179
9	183	14299
9	184	13173
9	185	15759
9	186	14379
9	187	14179
9	188	14379
9	189	14267
9	190	13482
9	191	14434
9	192	12810
9	193	14821
9	195	15796
9	196	15033
9	198	14141
9	197	14459
9	199	16349
9	200	16805
9	201	16113
9	202	16939
9	203	15883
9	204	16933
9	205	17258
9	206	17584
9	207	17938
9	208	16976
9	209	18312
9	210	19244
9	211	16236
9	212	17039
9	213	13921
9	214	15759
9	215	13791
10	0	3024
10	1	3591
10	2	2443
10	3	1788
10	5	2817
10	6	3063
10	7	2354
10	8	4167
10	9	4275
10	11	1178
10	13	1065
10	14	1390
10	15	1236
10	16	1595
10	17	1925
10	18	2415
10	20	3169
10	21	3605
10	22	4646
10	23	4986
10	24	3122
10	25	4261
10	26	6816
10	27	5215
10	28	6692
10	29	6577
10	30	7341
10	31	7492
10	32	8956
10	33	8467
10	34	9217
10	35	9269
10	36	9404
10	37	9217
10	38	9652
10	39	9071
10	40	8681
10	43	9748
10	44	9454
10	45	9748
10	52	10190
10	53	10150
10	54	10150
10	55	10387
10	56	9921
10	57	9921
10	58	10202
10	59	10287
10	65	10718
10	66	10800
10	73	10658
10	68	10678
10	69	10857
10	70	10298
10	73	10658
10	74	10586
10	76	10146
10	77	11265
10	78	12143
10	79	10975
10	80	10971
10	81	11024
10	82	10766
10	84	9897
10	86	10077
10	88	10284
10	89	10834
10	90	10464
10	91	12393
10	92	12406
10	93	12647
10	94	9838
10	95	9589
10	96	9221
10	97	9527
10	98	7454
10	99	7901
10	100	8921
10	101	11926
10	102	8750
10	103	9676
10	104	8630
10	105	11005
10	106	8655
10	107	10672
10	108	10175
10	109	9200
10	110	10341
10	111	9604
10	112	9270
10	113	10786
10	114	10852
10	115	12037
10	116	11074
10	117	11951
10	118	12730
10	119	11994
10	120	12715
10	121	12715
10	122	14312
10	123	14797
10	124	15281
10	125	15271
10	126	14128
10	127	14129
10	128	15451
10	129	14616
10	130	14405
10	131	14005
10	132	12632
10	133	15024
10	134	14451
10	135	14756
10	136	14937
10	137	14601
10	138	14601
10	139	14416
10	140	13429
10	141	14509
10	142	14356
10	143	14891
10	145	16515
10	146	15884
10	147	17581
10	149	9042
10	151	9772
10	153	10355
10	155	10831
10	156	13487
10	158	13193
10	159	11801
10	160	12998
10	162	12368
10	163	12493
10	164	12435
10	165	12621
10	166	12472
10	167	13922
10	168	14453
10	169	14740
10	170	13565
10	171	14025
10	172	14068
10	173	14387
10	174	14692
10	176	13923
10	177	13286
10	178	13486
10	179	13130
10	180	13172
10	181	13043
10	182	12518
10	183	14431
10	184	12152
10	185	13374
10	186	12073
10	187	11994
10	188	12073
10	189	11320
10	190	14703
10	191	14743
10	192	14098
10	193	15156
10	195	15708
10	196	17156
10	198	14803
10	197	17334
10	199	15791
10	200	15708
10	201	15288
10	202	15607
10	203	14745
10	204	15615
10	205	16621
10	206	16612
10	207	15443
10	208	14240
10	209	16820
10	210	15043
10	211	13164
10	212	12787
10	213	11086
10	214	11530
10	215	9897
11	0	2606
11	1	3304
11	2	1470
11	3	876
11	5	1679
11	6	1924
11	7	1202
11	8	2988
11	9	3105
11	10	1178
11	13	400
11	14	381
11	15	421
11	16	625
11	17	939
11	18	1331
11	20	2088
11	21	2429
11	22	3469
11	23	3810
11	24	2211
11	25	3502
11	26	5729
11	27	4334
11	28	5778
11	29	5917
11	30	6532
11	31	6658
11	32	8385
11	33	7917
11	34	8679
11	35	8695
11	36	8831
11	37	8602
11	38	9023
11	39	8305
11	40	7870
11	43	9246
11	44	8891
11	45	9246
11	52	9730
11	53	9596
11	54	9596
11	55	9834
11	56	9390
11	57	9390
11	58	9653
11	59	9604
11	65	9968
11	66	10159
11	73	10067
11	68	10053
11	69	10240
11	70	9696
11	73	10067
11	74	9967
11	76	9550
11	77	10604
11	78	11517
11	79	10372
11	80	10483
11	81	10471
11	82	10467
11	84	9572
11	86	9700
11	88	9882
11	89	10405
11	90	10061
11	91	11953
11	92	11970
11	93	12272
11	94	9529
11	95	9228
11	96	8832
11	97	9073
11	98	7123
11	99	6798
11	100	7799
11	101	10800
11	102	7640
11	103	8577
11	104	7526
11	105	9889
11	106	7585
11	107	9605
11	108	9043
11	109	8070
11	110	9257
11	111	8463
11	112	8135
11	113	9658
11	114	9732
11	115	10921
11	116	9959
11	117	10814
11	118	11640
11	119	10961
11	120	11567
11	121	11567
11	122	13236
11	123	13729
11	124	14174
11	125	14162
11	126	13015
11	127	13034
11	128	14471
11	129	13751
11	130	13467
